field[T],exp,pyd,dopa
6.4201,0.04089,0.0001210332,0.003525399
6.4202,0.04101,0.00009932102,0.003417104
6.4203,0.0449,0.00008873802,0.003314898
6.4204,0.05349,0.00008345035,0.003218266
6.4205,0.05455,0.00008032381,0.003126753
6.4206,0.05441,0.00007792783,0.003039953
6.4207,0.0578,0.00007570611,0.002957503
6.4208,0.063,0.00007348598,0.002879077
6.4209,0.06772,0.0000712432,0.002804381
6.421,0.06914,0.00006900134,0.002733152
6.4211,0.06948,0.00006678865,0.002665149
6.4212,0.07824,0.00006461963,0.002600155
6.4213,0.08646,0.00006249159,0.002537971
6.4214,0.09357,0.0000603913,0.002478417
6.4215,0.09464,0.00005830496,0.002421327
6.4216,0.10075,0.00005622563,0.002366551
6.4217,0.10691,0.00005415667,0.002313949
6.4218,0.11773,0.00005211206,0.002263393
6.4219,0.11902,0.00005011344,0.002214765
6.422,0.11942,0.00004818354,0.002167957
6.4221,0.12472,0.00004633855,0.002122868
6.4222,0.13258,0.0000445839,0.002079405
6.4223,0.12973,0.00004291574,0.002037481
6.4224,0.12446,0.00004132576,0.001997015
6.4225,0.12074,0.00003980533,0.001957934
6.4226,0.1201,0.00003834697,0.001920168
6.4227,0.11602,0.00003694399,0.00188365
6.4228,0.10867,0.00003559009,0.001848322
6.4229,0.0998,0.00003427958,0.001814125
6.423,0.08894,0.00003300781,0.001781007
6.4231,0.07468,0.00003177138,0.001748917
6.4232,0.06281,0.00003056778,0.00171781
6.4233,0.05399,0.00002939489,0.001687641
6.4234,0.0503,0.00002825054,0.001658368
6.4235,0.04113,0.0000271325,0.001629953
6.4236,0.03291,0.00002603878,0.001602359
6.4237,0.02234,0.00002496804,0.001575552
6.4238,0.02056,0.00002391979,0.001549498
6.4239,0.0175,0.00002289416,0.001524168
6.424,0.01374,0.00002189141,0.001499531
6.4241,0.01006,0.00002091138,0.001475561
6.4242,0.00782,0.00001995331,0.00145223
6.4243,0.00631,0.00001901581,0.001429515
6.4244,0.00248,0.00001809698,0.001407391
6.4245,0.0036,0.00001719456,0.001385837
6.4246,0.00435,0.00001630596,0.001364831
