# field[T]	exp	pyd	dopa
6.43260	1.349418E-02	1.860053E-08	3.748704E-04
6.43270	2.224948E-02	1.860053E-08	3.748704E-04
6.43280	1.143930E-02	1.860053E-08	3.748704E-04
6.43290	1.102362E-02	1.860053E-08	3.748704E-04
6.43300	1.968884E-02	1.860053E-08	3.748704E-04
6.43310	1.327868E-02	1.860053E-08	3.748704E-04
6.43320	1.929140E-02	1.860053E-08	3.748704E-04
6.43330	1.261394E-02	1.860053E-08	3.748704E-04
6.43340	2.325131E-02	1.860053E-08	3.748704E-04
6.43350	1.726096E-02	1.860053E-08	3.748704E-04
6.43360	1.137395E-02	1.860053E-08	3.748704E-04
6.43370	2.501650E-02	1.860053E-08	3.748704E-04
6.43380	1.940151E-02	1.860053E-08	3.748704E-04
6.43390	2.460788E-02	1.860053E-08	3.748704E-04
6.43400	1.176255E-02	1.860053E-08	3.748704E-04
6.43410	1.189503E-02	1.860053E-08	3.748704E-04
6.43420	2.236636E-02	1.860053E-08	3.748704E-04
6.43430	1.972475E-02	1.860053E-08	3.748704E-04
6.43440	1.191092E-02	1.860053E-08	3.748704E-04
6.43450	2.129712E-02	1.860053E-08	3.748704E-04
6.43460	1.903322E-02	1.860053E-08	3.748704E-04
6.43470	1.749236E-02	1.860053E-08	3.748704E-04
6.43480	1.780441E-02	1.860053E-08	3.748704E-04
6.43490	2.248529E-02	1.860053E-08	3.748704E-04
6.43500	1.759333E-02	1.860053E-08	3.748704E-04
6.43510	1.823335E-02	1.860053E-08	3.748704E-04
6.43520	1.870968E-02	1.860053E-08	3.748704E-04
6.43530	1.924194E-02	1.860053E-08	3.748704E-04
6.43540	1.784269E-02	1.860053E-08	3.748704E-04
6.43550	1.822010E-02	1.860053E-08	3.748704E-04
6.43560	2.040775E-02	1.860053E-08	3.748704E-04
6.43570	1.584374E-02	1.860053E-08	3.748704E-04
6.43580	2.018077E-02	1.860053E-08	3.748704E-04
6.43590	1.043071E-02	1.860053E-08	3.748704E-04
6.43600	1.704988E-02	1.860053E-08	3.748704E-04
6.43610	1.624353E-02	1.860053E-08	3.748704E-04
6.43620	1.086877E-02	1.860053E-08	3.748704E-04
6.43630	1.847828E-02	1.860053E-08	3.748704E-04
6.43641	1.417718E-02	1.860053E-08	3.748704E-04
6.43651	1.597622E-02	1.860053E-08	3.748704E-04
6.43661	1.889839E-02	1.860053E-08	3.748704E-04
6.43671	1.147051E-02	1.860053E-08	3.748704E-04
6.43681	1.854129E-02	1.860053E-08	3.748704E-04
6.43691	1.969561E-02	1.860053E-08	3.748704E-04
6.43701	1.953840E-02	1.860053E-08	3.748704E-04
6.43711	1.696451E-02	1.860053E-08	3.748704E-04
6.43721	1.461730E-02	1.860053E-08	3.748704E-04
6.43731	1.437030E-02	1.860053E-08	3.748704E-04
6.43741	1.861518E-02	1.860053E-08	3.748704E-04
6.43751	1.473417E-02	1.860053E-08	3.748704E-04
6.43761	1.263190E-02	1.860053E-08	3.748704E-04
6.43771	2.044131E-02	1.860053E-08	3.748704E-04
6.43781	1.820420E-02	1.860053E-08	3.748704E-04
6.43791	9.152737E-03	1.860053E-08	3.748704E-04
6.43801	1.657826E-02	1.860053E-08	3.748704E-04
6.43811	1.840410E-02	1.860053E-08	3.748704E-04
6.43821	4.750356E-03	1.860053E-08	3.748704E-04
6.43831	1.260040E-02	1.860053E-08	3.748704E-04
6.43841	1.757979E-02	1.860053E-08	3.748704E-04
6.43851	1.018135E-02	1.860053E-08	3.748704E-04
6.43861	1.143018E-02	1.860053E-08	3.748704E-04
6.43871	1.347416E-02	1.860053E-08	3.748704E-04
6.43881	1.361105E-02	1.860053E-08	3.748704E-04
6.43891	8.420577E-03	1.860053E-08	3.748704E-04
6.43901	1.549106E-02	1.860053E-08	3.748704E-04
6.43911	2.169690E-02	1.860053E-08	3.748704E-04
6.43921	1.454782E-02	1.860053E-08	3.748704E-04
6.43931	8.907801E-03	1.860053E-08	3.748704E-04
6.43941	1.345620E-02	1.860053E-08	3.748704E-04
6.43951	1.318889E-02	1.860053E-08	3.748704E-04
6.43961	7.870059E-03	1.860053E-08	3.748704E-04
6.43971	7.304232E-03	1.860053E-08	3.748704E-04
6.43981	3.620763E-03	1.860053E-08	3.748704E-04
6.43991	1.450042E-02	1.860053E-08	3.748704E-04
6.44001	9.752420E-03	1.860053E-08	3.748704E-04
6.44011	1.840410E-02	1.860053E-08	3.748704E-04
6.44021	8.177996E-03	1.860053E-08	3.748704E-04
6.44031	1.235104E-02	1.860053E-08	3.748704E-04
6.44041	1.037683E-02	1.860053E-08	3.748704E-04
6.44051	1.505094E-02	1.860053E-08	3.748704E-04
6.44061	8.020789E-03	1.860053E-08	3.748704E-04
6.44071	1.370555E-02	1.860053E-08	3.748704E-04
6.44081	8.797697E-03	1.860053E-08	3.748704E-04
6.44091	8.487994E-03	1.860053E-08	3.748704E-04
6.44101	1.246556E-02	1.860053E-08	3.748704E-04
6.44111	9.431235E-03	1.860053E-08	3.748704E-04
6.44121	7.892727E-03	1.860053E-08	3.748704E-04
6.44131	1.318889E-02	1.860053E-08	3.748704E-04
6.44141	1.885334E-02	1.860053E-08	3.748704E-04
6.44151	1.100330E-02	1.860053E-08	3.748704E-04
6.44161	1.728334E-02	1.860053E-08	3.748704E-04
6.44171	1.165715E-02	1.860053E-08	3.748704E-04
6.44181	6.163157E-03	1.860053E-08	3.748704E-04
6.44191	6.700133E-03	1.860053E-08	3.748704E-04
6.44201	9.464796E-03	1.860053E-08	3.748704E-04
6.44211	1.543277E-02	1.860053E-08	3.748704E-04
6.44221	9.550170E-03	1.860053E-08	3.748704E-04
6.44231	1.977863E-02	1.860053E-08	3.748704E-04
6.44242	2.094443E-02	1.860053E-08	3.748704E-04
6.44252	1.839085E-02	1.860053E-08	3.748704E-04
6.44262	1.615139E-02	1.860053E-08	3.748704E-04
6.44272	1.426697E-02	1.860053E-08	3.748704E-04
6.44282	7.093151E-03	1.860053E-08	3.748704E-04
6.44292	1.422192E-02	1.860053E-08	3.748704E-04
6.44302	1.438384E-02	1.860053E-08	3.748704E-04
6.44312	1.204340E-02	1.860053E-08	3.748704E-04
6.44322	1.295750E-02	1.860053E-08	3.748704E-04
6.44332	1.606601E-02	1.860053E-08	3.748704E-04
6.44342	1.685205E-02	1.860053E-08	3.748704E-04
6.44352	1.646139E-02	1.860053E-08	3.748704E-04
6.44362	1.458138E-02	1.860053E-08	3.748704E-04
6.44372	1.085964E-02	1.860053E-08	3.748704E-04
6.44382	2.239550E-02	1.860053E-08	3.748704E-04
6.44392	1.501031E-02	1.860053E-08	3.748704E-04
6.44402	1.745173E-02	1.860053E-08	3.748704E-04
6.44412	4.930231E-03	1.860053E-08	3.748704E-04
6.44422	1.619172E-02	1.860053E-08	3.748704E-04
6.44432	1.108868E-02	1.860053E-08	3.748704E-04
6.44442	1.749000E-02	1.860053E-08	3.748704E-04
6.44452	1.216028E-02	1.860053E-08	3.748704E-04
6.44462	1.429405E-02	1.860053E-08	3.748704E-04
6.44472	1.308320E-02	1.860053E-08	3.748704E-04
