# field[T]	exp	pyd	dopa
6.425151063	0.01533	7.302842299830594e-06	0.001259259353536876
6.425251062999999	0.01035	6.7869246059486985e-06	0.0012413519577746748
6.425351063	0.01147	6.282845166747065e-06	0.001223863289278171
6.425451063000001	0.01086	5.790970911690133e-06	0.0012067792652705905
6.4255510629999995	0.019549999999999998	5.310354544108393e-06	0.0011900864292793308
6.425651063	0.01171	4.8395935439387e-06	0.0011737719163879932
6.425751063	0.0092	4.3781593950807486e-06	0.0011578234207977438
6.425851063	0.01091	3.927474601278782e-06	0.0011422291655150618
6.425951063	0.00954	3.491088785714583e-06	0.0011269778740097807
6.426051063	0.00423	3.07375763452808e-06	0.0011120587436893978
6.426151063	0.005070000000000001	2.6798204721102827e-06	0.001097461421056546
6.426251063	0.00415	2.3116911986418937e-06	0.001083175978427744
6.426351063	0.00675	1.969284003756095e-06	0.0010691928920944075
6.426451063	0.00434	1.6507496566807818e-06	0.0010555030218271644
6.426551063	0.00342	1.3542074091671067e-06	0.0010420975916240914
6.426651063	0.00103	1.0795892231406657e-06	0.001028968171616171
6.426751062999999	-0.00694	8.295950612190801e-07	0.001016106661050887
6.426851063	-0.00265	6.09179631594071e-07	0.0010035052722750122
6.426951063000001	-0.000420153	4.2373698492594733e-07	0.00099115651565253
6.4270510629999995	-0.00449	2.7681660900590487e-07	0.0009790531853491515
6.427151063	-0.00344	1.68431472232461e-07	0.0009671883459184499
6.427251063	-0.00439	9.469079835382046e-08	0.0009555553196116835
6.427351063	-0.00166	4.88082985709967e-08	0.000944147674263952
