field[T],exp,pyd,dopa
6.44161,0.01728334,0.00000001860053,0.0003748704
6.44171,0.01165715,0.00000001860053,0.0003748704
6.44181,0.006163157,0.00000001860053,0.0003748704
6.44191,0.006700133,0.00000001860053,0.0003748704
6.44201,0.009464796,0.00000001860053,0.0003748704
6.44211,0.01543277,0.00000001860053,0.0003748704
6.44221,0.00955017,0.00000001860053,0.0003748704
6.44231,0.01977863,0.00000001860053,0.0003748704
6.44242,0.02094443,0.00000001860053,0.0003748704
6.44252,0.01839085,0.00000001860053,0.0003748704
6.44262,0.01615139,0.00000001860053,0.0003748704
6.44272,0.01426697,0.00000001860053,0.0003748704
6.44282,0.007093151,0.00000001860053,0.0003748704
6.44292,0.01422192,0.00000001860053,0.0003748704
6.44302,0.01438384,0.00000001860053,0.0003748704
6.44312,0.0120434,0.00000001860053,0.0003748704
6.44322,0.0129575,0.00000001860053,0.0003748704
6.44332,0.01606601,0.00000001860053,0.0003748704
6.44342,0.01685205,0.00000001860053,0.0003748704
6.44352,0.01646139,0.00000001860053,0.0003748704
6.44362,0.01458138,0.00000001860053,0.0003748704
6.44372,0.01085964,0.00000001860053,0.0003748704
6.44382,0.0223955,0.00000001860053,0.0003748704
6.44392,0.01501031,0.00000001860053,0.0003748704
6.44402,0.01745173,0.00000001860053,0.0003748704
6.44412,0.004930231,0.00000001860053,0.0003748704
6.44422,0.01619172,0.00000001860053,0.0003748704
6.44432,0.01108868,0.00000001860053,0.0003748704
6.44442,0.01749,0.00000001860053,0.0003748704
6.44452,0.01216028,0.00000001860053,0.0003748704
6.44462,0.01429405,0.00000001860053,0.0003748704
6.44472,0.0130832,0.00000001860053,0.0003748704
