experiment,Theoretical_spectrum,PYD,DOPA
6.391651063,0.0018321930707868865,-4.248001649556271e-18,0.0018321930707868909
6.391751063,0.0018626472030214474,-4.263692036249675e-18,0.0018626472030214517
6.391851063,0.0018938605105500647,-6.356312087641002e-18,0.001893860510550071
6.3919510630000005,0.0019258853653834143,-1.0604313737197275e-17,0.001925885365383425
6.392051063,0.001958762792071953,-2.092620051391334e-18,0.001958762792071955
6.392151063,0.001992529371474978,-2.084774858044635e-18,0.0019925293714749804
6.392251063,0.0020272206589954955,-4.224466069516181e-18,0.0020272206589955
6.392351063,0.002062872802848229,2.1396912114715302e-18,0.002062872802848227
6.392451063,0.0020995233006991247,4.263692036249675e-18,0.0020995233006991204
6.392551063,0.0021372113739998124,-2.131846018124831e-18,0.0021372113739998146
6.392651063000001,0.0021759781866406208,-1.2744004948668782e-17,0.0021759781866406334
6.3927510629999995,0.002215867007821326,-7.845193346699371e-21,0.002215867007821326
6.392851063,0.0022569233605881345,-2.108310438084735e-18,0.0022569233605881367
6.392951063000001,0.0022991951724888183,6.403383247721184e-18,0.002299195172488812
6.393051063,0.0023427329349288537,-6.332776507600913e-18,0.00234273293492886
6.393151063,0.0023875898741840904,-2.100465244738033e-18,0.0023875898741840926
6.393251063,0.0024338221358348408,-8.472467719072422e-18,0.0024338221358348494
6.393351063,0.0024814889841096102,-4.216620876169464e-18,0.0024814889841096146
6.3934510630000005,0.002530653017605923,-4.248001649556271e-18,0.0025306530176059275
6.393551063,0.002581380403003597,-6.403383247721184e-18,0.0025813804030036035
6.393651063,0.0026337411285398634,-4.185240102782656e-18,0.0026337411285398678
6.393751063,0.002687809279207515,6.4661447944947995e-18,0.0026878092792075084
6.3938510630000005,0.0027436633358902435,2.3080422387844406e-16,0.0027436633358900128
6.393951063,0.002801386500872066,2.321084361080285e-15,0.002801386500869745
6.394051063,0.0028610670524884404,2.0038495738821822e-14,0.0028610670524684017
6.394151063000001,0.0029227987320425324,1.4854702031007736e-13,0.0029227987318939854
6.394251063,0.0029866811666890442,9.501312383080018e-13,0.002986681165738913
6.394351063,0.003052820333290302,5.2563808779688574e-12,0.003052820328033921
6.394451063,0.003121329071417533,2.5204513190850515e-11,0.0031213290462130195
6.394551063,0.0031923276609726625,1.0502799089410529e-10,0.0031923275559446714
6.394651063,0.0032659444920725617,3.816616252232151e-10,0.0032659441104109367
6.394751062999999,0.003342316865355402,1.2150041313648437e-09,0.003342315650351271
6.394851063,0.003421591950605183,3.4085264564638926e-09,0.0034215885420787267
6.394951063000001,0.0035039278816783492,8.490061166107188e-09,0.003503919391617183
6.3950510629999995,0.0035894948964905636,1.895219128549561e-08,0.003589475944299278
6.395151063,0.0036784764190171204,3.833854570462424e-08,0.003678438080471416
6.395251063,0.00377107008449111,7.116499836410817e-08,0.0037709989194927456
6.395351063,0.0038674888502655386,1.2280419883434585e-07,0.0038673660460667044
6.395451063,0.0039679623348907655,1.9945988658560462e-07,0.00396776287500418
6.395551063,0.004072738348709263,3.0817564885425564e-07,0.004072430173060409
6.395651063,0.004182084427439344,4.566680488552296e-07,0.004181627759390489
6.395751063,0.004296289237089629,6.528274650961295e-07,0.004295636409624533
6.395851063,0.004415663873599169,9.038808729486786e-07,0.0044147599927262205
6.395951063,0.004540543166395397,1.2152917738246988e-06,0.004539327874621572
6.396051063,0.0046712872739290996,1.5896454297147193e-06,0.004669697628499385
6.3961510630000005,0.004808284333255774,2.026234589564105e-06,0.00480625809866621
6.396251062999999,0.004951955232277875,2.5223590024706233e-06,0.004949432873275404
6.396351063,0.005102760861438542,3.076629899358777e-06,0.005099684231539183
6.396451063000001,0.005261210600499932,3.692957127687238e-06,0.005257517643372244
6.3965510629999995,0.005427869785217523,4.382870541536003e-06,0.005423486914675987
6.396651063,0.005603364650185294,5.164560119769922e-06,0.005598200090065524
6.396751063,0.0057883851292851556,6.058881459484e-06,0.005782326247825671
6.396851063,0.005983687305497138,7.083954971010861e-06,0.005976603350526127
6.396951063,0.006190097578520837,8.250228223728787e-06,0.006181847350297108
6.397051063,0.006408520403826129,9.557611074693567e-06,0.006398962792751435
6.397151063,0.006639951175801465,1.0995955464537772e-05,0.006628955220336927
