field[T],exp,pyd,dopa
6.4262,-0.000536164,0.000002229217,0.001055552
6.4263,0.00372,0.000001912144,0.001041868
6.4264,0.0029,0.000001617202,0.001028473
6.4265,-0.000802312,0.000001342729,0.001015358
6.4266,0.000475077,0.000001087839,0.001002513
6.4267,-0.000294394,0.00000085368,0.0009899323
6.4268,-0.00146,0.0000006436428,0.0009776068
6.4269,0.000304437,0.0000004623381,0.0009655295
6.427,-0.00203,0.0000003137714,0.0009536933
6.4271,0.00173,0.0000001995647,0.0009420914
6.4272,-0.000668497,0.0000001180259,0.0009307171
6.4273,0.00297,0.00000006442157,0.0009195641
6.4274,-0.00275,0.00000004352749,0.0009086262
6.4275,-0.00616,0.00000004352749,0.0008978977
6.4276,-0.00249,0.00000004352749,0.0008873728
6.4277,-0.00254,0.00000004352749,0.000877046
6.4278,-0.00277,0.00000004352749,0.0008669119
6.4279,0.0000229525,0.00000004352749,0.0008569654
6.428,0.000235085,0.00000004352749,0.000847201
6.4281,-0.000355226,0.00000004352749,0.0008376127
6.4282,-0.00126,0.00000004352749,0.000828193
